UID,Age,RenovAge,Distance,IsRenovated,AgeSq,InteractionAgeDistance,LogInteraction,SubType,AdCreationAge,AskingPricePerSqm,SquareMeters,LandplotSize,NoView,ViewForest,ViewMountain,ViewSea,ViewUnlimited,NoFacade,FacadeCorner,FacadeFrontage,FacadeInterior,FacadeThrough,HeatType,HeatFrom,EnergyPerformance,WC,AC,Elevator,Parking,StorageRoom,AluminumFrames,Bedrooms,Pool,Garden,FloorLevel,FloorCount,GeoLat,GeoLon,ZoneValue,MarketabillityFactor,AskingPrice,AdminName
property_01KN759Y41MWPR05B45Z3DKA4X,46,7,39,1,2116,1794,150.15575646669228,apartment,11,14.457831325301205,83,83,0,0,0,0,0,0,0,1,0,1,autonomous_individual,oil,Δ,1,1,0,0,0,1,2,0,0,2,1,37.940482,23.6468724,1700,1.8,0,Περιφερειακή Ενότητα Πειραιώς
property_01KN759G4FC5AXE5XGJ1XADNRD,46,46,0,0,2116,0,0,apartment,11,11.224489795918368,98,98,0,0,0,0,0,0,0,0,0,0,central_heating,oil,Δ,1,0,0,0,0,1,2,0,0,1,1,37.9413884,23.6467212,1700,5.6,0,Περιφερειακή Ενότητα Πειραιώς
property_01KP5TS7MQE0ZHAJVN9T1TC7EE,46,4,42,1,2116,1932,161.70619927182244,apartment,18,7.5,240,2500,0,0,0,0,0,0,0,1,0,0,autonomous_central,oil,Δ,2,0,0,0,1,1,3,0,1,0,1,37.9415596,23.8607394,1100,1,0,Περιφερειακή Ενότητα Ανατολικής Αττικής
property_01KN75BC59SX2BPM1VBJTKQBDD,46,2,44,1,2116,2024,169.40649447524257,apartment,14,12,100,100,0,0,0,0,0,0,1,1,0,0,central_heating,,Δ,1,1,0,0,0,1,2,0,0,3,1,37.94188,23.6492355,1700,2.4,0,Περιφερειακή Ενότητα Πειραιώς
property_01KR3W08N1J9H90MD08C1CYAK3,46,4,42,1,2116,1932,161.70619927182244,detached_house,12,8,200,200,0,0,1,1,0,0,0,1,0,0,autonomous_individual,,Δ,3,0,0,1,1,0,4,0,1,0,1,37.9427181,23.7640368,1400,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5VDEWKN8E2R566KHRSEN6Z,46,0,46,1,2116,2116,177.1067896786627,apartment,1,12.903225806451612,93,93,0,0,0,0,0,0,0,1,0,1,autonomous_central,natural_gas,Δ,1,1,0,1,1,1,2,0,0,1,1,37.9429755,23.7038521,1600,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5VKPNRZ2WDRDMDF33NYK2Y,46,2,44,1,2116,2024,169.40649447524257,apartment,7,12.777777777777779,90,90,0,0,0,0,0,0,0,0,0,0,,,Β,1,0,0,0,0,0,2,0,0,1,1,37.9444394,23.7211964,1950,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KR3WAG2BZX2RF700QM1Q0C6Z,46,1,45,1,2116,2070,173.25664207695263,apartment,5,12,150,150,0,0,0,0,0,0,0,0,0,1,autonomous_central,,Α,2,1,0,0,1,1,3,0,0,5,1,37.9445701,23.7140912,1950,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KR3WFHRMDM13QXBANHRM34H5,46,0,46,1,2116,2116,177.1067896786627,apartment,1,8.108108108108109,148,148,0,0,0,0,0,0,0,1,0,1,autonomous_central,,Ε,2,0,0,0,1,1,3,0,0,5,1,37.9447093,23.7134312,1950,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5V4FVG99WKMTG0ZP5R81MM,46,1,45,1,2116,2070,173.25664207695263,apartment,5,13.513513513513514,148,148,0,0,0,0,0,0,0,0,0,0,autonomous_central,electricity,Α,2,0,0,0,1,1,3,0,0,5,1,37.945281,23.71357,2150,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KR3W3H0ME2ZNS98RN4BXP0VT,46,1,45,1,2116,2070,173.25664207695263,apartment,0,9.166666666666666,120,120,0,0,0,0,0,0,0,1,0,1,autonomous_individual,,Δ,1,0,0,0,0,1,3,0,0,3,1,37.9455531,23.7406067,1850,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5VYDQFXXB49RK39GFPKWM7,46,46,0,0,2116,0,0,apartment,13,14.533333333333333,75,75,0,0,0,0,0,0,0,0,0,0,autonomous_central,electricity,Η,1,1,0,0,0,0,2,0,0,5,1,37.9458294,23.7089624,2150,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5TRPCCB2VH3VYFWS0J8PGQ,46,46,0,0,2116,0,0,maisonette,14,7.741935483870968,155,1095,0,0,0,0,0,0,0,1,0,1,no_heating,,Ζ,1,0,0,1,1,1,3,0,0,3,1,37.9462794,23.769676,1850,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5V8XEXFKKNRPSTAENM00Z9,46,46,0,0,2116,0,0,apartment,2,8.823529411764707,136,136,0,0,0,0,0,0,0,0,0,1,autonomous_central,natural_gas,Γ,1,0,0,0,1,1,3,0,0,4,1,37.9463964,23.7117525,2150,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5VMFMZWZ8AGN9CJ1CFZNB4,46,4,42,1,2116,1932,161.70619927182244,apartment,4,10.454545454545455,110,110,0,0,0,0,0,0,0,1,0,0,no_heating,,Ε,2,1,0,0,0,1,2,0,0,2,1,37.9464032,23.7027337,1350,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5TYRVA5ZRS046KAJYV3R2P,46,46,0,0,2116,0,0,apartment,3,11.267605633802816,142,800,0,0,0,0,0,0,0,0,0,0,autonomous_central,,Α,1,0,0,1,0,0,3,0,0,3,1,37.9467029,23.766062,1400,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5V7WSEY3867Q1R5TDYBY2G,46,46,0,0,2116,0,0,apartment,5,8.275862068965518,145,145,0,0,0,0,0,0,0,1,0,1,autonomous_individual,oil,Γ,1,1,0,1,0,1,3,0,1,1,1,37.9479124,23.6762532,2050,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5TY3EVTBXS1N005N2YYZBA,46,46,0,0,2116,0,0,apartment,2,10.76923076923077,130,130,0,0,0,0,0,0,1,0,0,0,central_heating,natural_gas,Α,1,0,0,0,0,1,2,0,0,1,1,37.9488878,23.7181349,2150,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KR3WT22EFBG5N7EDHRDRTG3T,46,5,41,1,2116,1886,157.8560516701124,apartment,14,11.777777777777779,90,90,0,0,0,0,0,0,0,0,0,0,autonomous_individual,natural_gas,Ε,1,0,0,0,0,0,2,0,0,1,1,37.94894439999999,23.7192111,2150,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KN75AWE1V5M023555P0FEHXH,46,6,40,1,2116,1840,154.00590406840234,apartment,2,1406.25,32,32,0,0,0,0,0,0,0,1,0,0,no_heating,,Δ,1,0,0,0,0,1,1,0,0,0,1,37.9495371,23.6701031,1750,1,0,Περιφερειακή Ενότητα Πειραιώς
property_01KN759Y4AQPQ26BR6K5BRV6ZP,46,46,0,0,2116,0,0,apartment,3,7.009345794392523,214,214,0,0,0,1,0,0,0,0,0,0,autonomous_individual,,Ε,1,0,0,0,0,0,2,0,0,1,1,37.9498941,23.6458129,1200,1,0,Περιφερειακή Ενότητα Πειραιώς
property_01KP5W9AMS6JM2XA99BN14WZN1,46,6,40,1,2116,1840,154.00590406840234,apartment,2,14.666666666666666,75,75,0,0,0,0,0,0,0,1,0,1,autonomous_individual,oil,Εξαιρείται,1,1,0,0,0,1,1,0,0,2,1,37.9511268,23.7292309,1750,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5V39KC2ECT3FEV9EV2S1CX,46,24,22,1,2116,1012,84.70324723762128,apartment,12,8.461538461538462,130,130,0,0,0,0,0,0,0,1,0,1,autonomous_individual,natural_gas,Δ,1,1,0,0,0,1,3,0,0,2,1,37.9512573,23.7180977,2150,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5VZJGXQQSZ3SQ7A5XW9BXX,46,4,42,1,2116,1932,161.70619927182244,apartment,24,17.48,75,75,0,0,0,0,0,0,0,0,0,0,autonomous_central,natural_gas,Δ,1,0,0,0,0,1,2,0,0,5,1,37.9515995,23.7139858,2150,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5VB61GRFEG6KGE4HX6R05R,46,46,0,0,2116,0,0,apartment,3,11.578947368421053,95,95,0,0,0,0,0,0,0,1,0,1,autonomous_central,natural_gas,Γ,1,0,0,0,1,1,2,0,1,4,1,37.9525049,23.7097071,1350,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5TN84AVAYFZGB5YM5ZANZA,46,46,0,0,2116,0,0,maisonette,10,3.0997304582210243,371,371,0,0,0,0,0,0,0,0,0,0,no_heating,,Η,1,0,0,0,0,1,3,0,0,0,1,37.9528,23.4913875,800,1,0,Περιφερειακή Ενότητα Νήσων
property_01KN759G4M95EM9AJZXHEAGHJA,46,1,45,1,2116,2070,173.25664207695263,apartment,8,10.58252427184466,103,103,0,0,0,0,0,0,0,1,0,0,autonomous_individual,electricity,Δ,1,1,0,0,0,1,2,0,0,0,1,37.9540808,23.6361411,1200,1,0,Περιφερειακή Ενότητα Πειραιώς
property_01KP5VGFSRKZYVTBKNAVD73ZXS,46,46,0,0,2116,0,0,apartment,4,11.214953271028037,107,107,0,0,0,0,0,0,0,0,0,1,autonomous_central,natural_gas,Β+,1,1,0,0,0,0,2,0,0,2,1,37.9559565,23.7391149,1800,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5VJFTAGJW53MM42T8J271K,46,46,0,0,2116,0,0,apartment,1,11.5,100,100,0,0,0,0,0,0,0,0,0,1,central_heating,oil,Γ,1,1,0,0,0,1,2,0,0,4,1,37.9564977,23.7185338,1950,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KN75AWDJPJCEZ516MRJ6A1EF,46,46,0,0,2116,0,0,apartment,3,7.009345794392523,214,214,0,0,0,1,0,0,0,0,0,0,autonomous_individual,,Ε,1,0,0,0,0,0,2,0,0,2,1,37.9565727,23.6436071,1200,1,0,Περιφερειακή Ενότητα Πειραιώς
property_01KP5TYRV1KXXYMGHF27RX86AJ,46,4,42,1,2116,1932,161.70619927182244,apartment,6,16.666666666666668,150,150,0,0,1,1,0,0,0,1,0,1,central_heating,natural_gas,Δ,2,1,0,1,0,1,3,0,0,6,2,37.9570976,23.7472223,1850,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KR3W73GD40M48TK9ZC8YEGJ4,46,0,46,1,2116,2116,177.1067896786627,apartment,1,8.870967741935484,124,124,0,0,1,0,0,0,0,1,0,1,central_heating,natural_gas,Γ,1,1,0,0,1,1,3,0,0,4,1,37.9596591,23.7296682,1800,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5VANY8S2E6GTP1QQ0VX7ZG,46,46,0,0,2116,0,0,apartment,1,13.402061855670103,97,97,0,0,0,0,0,0,0,0,0,0,central_heating,oil,Γ,2,1,0,0,0,1,3,0,0,2,1,37.9597392,23.7399705,1850,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5V8CADV4KHHQA46PXF4GX0,46,0,46,1,2116,2116,177.1067896786627,apartment,3,12.295081967213115,122,122,0,0,0,0,0,0,0,1,0,1,central_heating,oil,Δ,1,1,0,1,0,1,3,0,0,4,1,37.9599819,23.7485398,1550,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KR3VSMCV8G88H2Z57V5N6TVP,46,4,42,1,2116,1932,161.70619927182244,apartment,1,8.187134502923977,171,171,0,0,0,0,0,0,0,0,0,0,no_heating,electricity,Η,1,0,0,0,0,1,4,0,0,2,1,37.9618346,23.7112993,1350,2.4,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5WFSZKXDGDDZWXJ2W02K1Z,46,46,0,0,2116,0,0,apartment,8,21.818181818181817,55,55,0,0,0,0,0,0,0,1,0,0,autonomous_individual,electricity,Δ,1,1,0,0,0,1,1,0,0,3,1,37.9630742,23.7196286,3100,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5TW5FKH7GD2CF9X63K1XKR,46,46,0,0,2116,0,0,maisonette,2,7.027027027027027,185,185,0,0,0,0,0,0,0,0,0,1,autonomous_individual,electricity,Α,2,1,0,0,0,1,3,0,1,0,1,37.96364519999999,23.7141967,1350,1,0,Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών
property_01KP5VFTK08XPJQ3XQTE8QDSGW,46,46,0,0,2116,0,0,apartment,2,16.875,80,80,0,0,0,0,0,0,0,1,0,0,central_heating,oil,Δ,1,1,0,0,0,1,2,0,0,1,1,37.96387199999999,23.7192227,3100,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5VNHYPGXVC48B97GGX3R09,46,46,0,0,2116,0,0,apartment,2,18.75,80,80,0,0,0,0,0,0,1,0,0,0,autonomous_central,natural_gas,Δ,1,1,0,0,0,1,2,0,0,1,1,37.9644597,23.7193565,2700,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KR3Z2FY1FN06SJT82NJZNBTT,46,26,20,1,2116,920,77.00295203420117,apartment,20,18.333333333333332,60,230,0,0,0,1,0,0,1,0,0,0,autonomous_individual,electricity,Β+,1,1,0,0,0,0,2,0,0,1,1,37.9644997,24.0038302,1000,1,0,Περιφερειακή Ενότητα Ανατολικής Αττικής
property_01KP5VVFAFFEDQPWRWD7851FD5,46,1,45,1,2116,2070,173.25664207695263,apartment,2,17.87878787878788,66,66,0,0,0,0,0,0,0,0,0,0,autonomous_central,electricity,Ζ,1,1,0,0,0,0,2,0,0,3,1,37.9648368,23.7416452,2000,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5TR3P0K3HFTQXX8A8CYBYY,46,8,38,1,2116,1748,146.30560886498222,maisonette,6,23.529411764705884,170,170,0,0,0,0,0,0,0,1,0,1,autonomous_central,natural_gas,Η,1,0,0,0,1,1,3,0,0,3,1,37.96494420000001,23.7393597,2000,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KR3WVNE9QDQ2BSCPZKY9NTJ4,46,5,41,1,2116,1886,157.8560516701124,apartment,7,12.653061224489797,98,98,0,0,0,0,0,0,0,0,0,0,autonomous_central,electricity,Ε,1,1,0,0,0,0,2,0,0,1,1,37.9660116,23.7450771,2000,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5WFSZGD1E4S6QZ7X93Z1JH,46,1,45,1,2116,2070,173.25664207695263,apartment,3,34.44444444444444,45,45,0,0,0,0,0,0,0,0,0,1,autonomous_individual,electricity,Δ,1,1,0,0,0,1,1,0,0,4,1,37.9662303,23.7487563,1900,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5TXHMY8CX2BG6GZ0BRPHK8,46,46,0,0,2116,0,0,maisonette,6,23.529411764705884,170,170,0,0,0,0,0,0,0,1,0,1,autonomous_individual,natural_gas,Δ,1,0,0,0,0,0,3,0,0,2,1,37.9665511,23.7372722,2300,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5VP17FYG0QWYAQB5E3VGEX,46,46,0,0,2116,0,0,apartment,45,11.504424778761061,113,113,0,0,0,0,0,0,0,1,0,1,central_heating,oil,,1,1,0,0,1,1,1,0,0,2,1,37.9666171,23.7492311,1900,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5VTAH1J19X3TVW4Q7Y602G,46,2,44,1,2116,2024,169.40649447524257,apartment,2,11.5,100,100,0,0,0,0,0,0,0,1,0,0,autonomous_individual,electricity,Δ,1,1,0,0,0,0,2,0,0,1,1,37.9666684,23.7463718,1900,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5VCB94G9J7C5ST5AZQE20B,46,5,41,1,2116,1886,157.8560516701124,apartment,18,20.454545454545453,110,110,0,0,0,0,0,0,0,1,0,1,autonomous_individual,natural_gas,Ε,2,0,0,0,0,1,2,0,0,4,1,37.9668013,23.7453045,2000,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5VFTK1NPMZYDVCWJHD6VX6,46,1,45,1,2116,2070,173.25664207695263,apartment,3,21.73913043478261,92,92,0,0,0,0,0,0,0,1,0,1,autonomous_central,electricity,Α+,1,1,0,0,0,1,2,0,0,1,1,37.9671061,23.7290302,3200,1.5,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5V1MG3YBGYMSB0RKC4N7NG,46,4,42,1,2116,1932,161.70619927182244,apartment,24,25.384615384615383,130,130,0,0,1,0,0,0,1,1,0,1,autonomous_central,oil,Δ,2,1,0,0,0,1,2,0,0,5,1,37.9674764,23.7349192,2300,1.4,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KR3XCR8RCA68FE88RY0JY5JM,46,46,0,0,2116,0,0,apartment,4,11,100,100,0,1,1,0,0,0,0,0,0,1,central_heating,oil,Α,1,1,0,0,0,1,2,0,0,3,1,37.9675483,23.7642297,1400,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5WFSZKXDGDDZWXGP5821BY,46,1,45,1,2116,2070,173.25664207695263,apartment,3,28.571428571428573,70,70,0,0,0,0,0,0,0,1,0,1,autonomous_individual,electricity,Εξαιρείται,1,1,0,0,0,1,1,0,0,1,1,37.9688006,23.7472683,2300,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5VCB94G9J7C5ST5R1895A9,46,3,43,1,2116,1978,165.5563468735325,apartment,17,15.295238095238096,105,105,0,0,0,0,0,0,0,0,0,0,autonomous_central,,Η,1,0,0,0,0,1,2,0,0,1,1,37.9691326,23.7492828,2300,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5W83A1KVGP2F2ZXX6A12VS,46,46,0,0,2116,0,0,apartment,6,17.857142857142858,70,70,0,0,0,0,0,0,0,0,0,0,,electricity,Δ,2,1,0,0,0,1,2,0,0,0,1,37.9694657,23.7307086,3500,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5VQ5XAP09651YHR2MA4G7B,46,46,0,0,2116,0,0,apartment,2,12.790697674418604,86,86,0,0,0,0,0,0,0,1,0,1,,,Ε,1,1,0,0,0,1,1,0,0,5,1,37.9694806,23.7426699,2000,1.8,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5VMZZCWE433X505MA8G40B,46,16,30,1,2116,1380,115.50442805130176,apartment,2,10.280373831775702,107,107,0,0,0,0,0,0,1,0,0,0,central_heating,natural_gas,Δ,2,1,0,0,0,0,1,0,0,3,1,37.9697348,23.7498852,2300,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5VEQV6BRFBRVB6AWBYP8JT,46,46,0,0,2116,0,0,apartment,1,19.375,80,80,0,0,0,0,0,0,0,0,0,1,central_heating,oil,Ε,1,1,0,0,1,1,1,0,0,3,1,37.9709146,23.7520351,1600,1.6,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5V8XFFTFJTXDYEQCS89J9V,46,7,39,1,2116,1794,150.15575646669228,apartment,3,8.503401360544217,147,147,0,0,0,0,0,0,0,1,0,1,autonomous_central,natural_gas,Β,1,0,0,1,1,1,2,0,0,1,1,37.9710803,23.7496512,2300,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5VMFMB7M542CJ4XVHDY1YK,46,1,45,1,2116,2070,173.25664207695263,apartment,2,12,100,100,0,0,0,0,0,0,0,0,0,0,autonomous_individual,,Γ,1,0,0,0,0,0,3,0,0,1,1,37.9716914,23.7505784,1600,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5VQ5XEXXBWG1J9J9K1P6P7,46,1,45,1,2116,2070,173.25664207695263,apartment,8,14.018691588785046,107,107,0,0,0,0,0,0,0,0,0,0,central_heating,,Γ,2,0,0,0,0,0,3,0,0,1,1,37.9717357,23.749026,2300,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5W28X3AKY7NTCPRYF6GVJ2,46,46,0,0,2116,0,0,apartment,1,30.666666666666668,75,75,0,0,0,0,0,0,0,0,0,1,autonomous_central,oil,Β,1,1,0,0,0,1,2,0,0,2,1,37.9730104,23.7303477,4500,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5VHY80BEP78MSCPW96SGSX,46,5,41,1,2116,1886,157.8560516701124,apartment,2,15,80,80,0,0,0,0,0,0,0,1,0,1,central_heating,oil,Δ,1,1,0,0,0,1,2,0,0,4,1,37.9731043,23.7473669,2300,1.6,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5VS4C641M56S1CB2N2DEC0,46,46,0,0,2116,0,0,apartment,3,32.55813953488372,86,86,0,0,0,0,0,0,0,0,0,1,central_heating,natural_gas,Γ,1,1,0,0,0,1,2,0,0,2,1,37.9736649,23.7483948,2300,1.6,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KR3XNKA4DZJ845Q3KV2JKWRP,46,11,35,1,2116,1610,134.75516605985206,apartment,1,13.461538461538462,78,78,0,0,0,0,0,0,0,1,0,1,central_heating,natural_gas,Β,1,1,0,0,0,1,2,0,0,4,1,37.97368549999999,23.7476883,2300,1.6,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5TTNKM7JGEFM3QQHCMN3J1,46,46,0,0,2116,0,0,apartment,5,33.333333333333336,240,240,0,0,0,0,0,0,0,1,0,1,autonomous_central,natural_gas,Ε,3,0,0,0,1,1,3,0,0,6,1,37.9739906,23.7420624,6700,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5V8XFFTFJTXDYEQ2TX7YPB,46,8,38,1,2116,1748,146.30560886498222,apartment,54,25,120,120,0,0,0,0,0,0,0,0,0,0,,,Β,5,1,0,0,0,0,5,0,0,3,1,37.9743539,23.7541989,2400,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5VEQVFGRZ1E1M9TP7PVNXA,46,46,0,0,2116,0,0,apartment,29,27.5,100,100,0,0,0,0,0,0,0,1,0,0,autonomous_central,natural_gas,Α,1,0,0,0,0,1,1,0,0,0,1,37.9744375,23.7427261,6700,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5VP17N60CF6F11ESJF2TX6,46,1,45,1,2116,2070,173.25664207695263,apartment,6,9.649122807017545,114,84,0,0,0,0,0,0,0,0,0,1,autonomous_central,oil,Γ,2,0,0,0,1,1,3,0,0,5,1,37.9746734,23.7682749,1900,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5VNHYJ6CEGPN2S2EE28T01,46,3,43,1,2116,1978,165.5563468735325,apartment,2,13,100,100,0,1,1,0,0,0,0,1,0,1,autonomous_individual,natural_gas,Δ,1,0,0,0,1,1,3,0,0,2,1,37.9756126,23.7933805,2200,1,0,Περιφερειακή Ενότητα Βορείου Τομέα Αθηνών
property_01KP5W6E7VSX1QZGEGYKAV1ENY,46,2,44,1,2116,2024,169.40649447524257,apartment,3,16.417910447761194,67,67,0,0,0,0,0,0,0,1,0,0,central_heating,natural_gas,Β+,1,1,0,0,0,1,2,0,0,2,1,37.9762125,23.7175321,2150,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5WGXSQM62CNY6PWPPAJW6E,46,2,44,1,2116,2024,169.40649447524257,apartment,9,46.666666666666664,75,75,0,0,0,0,0,0,0,1,0,1,autonomous_central,electricity,Α+,1,1,0,0,0,1,1,0,0,6,1,37.9764813,23.7408407,4250,2.2,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5VKPNY8EGG6SJ3Q1T3WKV6,46,26,20,1,2116,920,77.00295203420117,apartment,2,21.11111111111111,90,90,0,0,0,0,0,0,1,0,0,0,autonomous_central,,Γ,1,0,0,0,0,1,1,0,0,1,1,37.9765531,23.7414895,4250,1.8,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5VF9BR9W69XX2J5RVKCWTK,46,2,44,1,2116,2024,169.40649447524257,apartment,2,36.666666666666664,90,90,0,0,0,0,0,0,1,0,0,0,autonomous_central,,Γ,1,0,0,0,0,1,1,0,0,4,1,37.9765531,23.7414895,4250,1.8,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KR3VR0AY10362ATGHRH5JFG7,46,46,0,0,2116,0,0,apartment,1,15.652173913043478,230,230,0,0,0,0,0,0,0,1,0,1,central_heating,natural_gas,Η,2,0,0,0,1,1,3,0,0,1,1,37.9769363,23.7463236,4250,1.4,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KR3Z5X24EN8HESZJX4KZEAGV,46,22,24,1,2116,1104,92.4035424410414,apartment,1,16.29032258064516,62,62,0,0,0,0,0,0,0,0,0,0,autonomous_individual,electricity,,1,1,0,0,0,0,1,0,0,3,1,37.976968,23.7520444,2400,1.6,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5TXHN2YBK964QGS1JDQGRJ,46,46,0,0,2116,0,0,apartment,10,20.434782608695652,230,230,0,0,0,0,0,0,0,0,0,1,central_heating,natural_gas,Ε,2,1,0,0,1,0,1,0,0,1,1,37.9770486,23.7466689,4250,1.8,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KR3XHSGCM7D4T69YG63SKWWS,46,46,0,0,2116,0,0,apartment,1,17.058823529411764,85,85,0,0,0,0,0,0,0,0,1,0,central_heating,natural_gas,Δ,1,1,0,0,0,1,1,0,0,0,1,37.9771146,23.7413187,4250,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5W9XPBPA86CHG25C428WNT,46,4,42,1,2116,1932,161.70619927182244,apartment,4,18.96551724137931,58,58,0,0,0,0,0,0,0,0,0,0,,,Γ,1,0,0,0,0,0,1,0,0,3,1,37.9772595,23.7272461,2750,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5WB1BQ4RTP5H2C7AFWD2RC,46,4,42,1,2116,1932,161.70619927182244,apartment,4,17.741935483870968,62,62,0,0,0,0,0,0,0,0,0,0,,,Γ,1,1,0,0,0,0,1,0,0,3,1,37.9772595,23.7272461,2750,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
property_01KP5VP17FYG0QWYAQB1Q2F0VZ,46,1,45,1,2116,2070,173.25664207695263,apartment,4,11.428571428571429,105,105,0,0,0,0,0,0,0,1,0,1,central_heating,natural_gas,Γ,2,1,0,0,1,1,2,0,0,3,1,37.9772743,23.7570687,2400,1,0,Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών
